route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
97,fuel_3000,fuel,25,70,0->31->0,mandatory_split,459,15:39,669.5,19:10,703.149363,400.0,248.983239,54.166124,0.0,0.0,0.0,0.0,32.717903,0.0,32.717903,42.810127,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
98,fuel_3000,fuel,26,71,0->31->0,mandatory_split,459,15:39,669.5,19:10,703.149363,400.0,248.983239,54.166124,0.0,0.0,0.0,0.0,32.717903,0.0,32.717903,42.810127,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
99,fuel_3000,fuel,27,"73,124",0->36->55->0,mandatory_split->mandatory_split,422,15:02,692.5,19:32,802.125629,400.0,325.308963,70.77073,0.77075,5.275186,2.31225,6.330223,42.747564,0.0,42.747564,56.073387,139.111536,0.0,0,0,1,6.330223,2999.2254,8.766639,0.999742,0.649381
100,fuel_3000,fuel,28,"80,109",0->42->52->0,mandatory_split->mandatory_split,110,09:50,641.1,18:41,894.397486,400.0,352.444329,76.674009,65.279148,0.0,195.837443,0.0,46.313315,0.0,46.313315,60.405588,153.161021,0.0,0,0,0,0.0,2998.920959,9.410937,0.99964,0.697106
101,fuel_3000,fuel,29,90,0->45->0,mandatory_split,402,14:42,548.7,17:09,638.652867,400.0,196.010848,42.642018,0.0,0.0,0.0,0.0,25.75701,0.0,25.75701,33.949695,84.711662,0.0,0,0,0,0.0,2801.6062,11.44221,0.933869,0.847571
102,fuel_3000,fuel,30,"93,15,46,142",0->46->32->93->61->0,mandatory_split->normal->normal->mandatory_split,120,10:00,457.7,15:38,862.839302,400.0,361.149888,78.567897,2.288292,20.833225,6.864877,24.99987,47.457278,0.0,47.457278,62.141559,149.337523,0.0,0,0,1,24.99987,2968.8183,7.63255,0.989606,0.565374
103,fuel_3000,fuel,31,"94,140",0->46->61->0,mandatory_split->mandatory_split,102,09:42,357.4,13:57,788.482208,400.0,319.068982,69.413226,0.0,0.0,0.0,0.0,41.927593,0.0,41.927593,55.105713,134.499481,0.0,0,0,0,0.0,2943.3968,8.11125,0.981132,0.600833
104,fuel_3000,fuel,32,95,0->48->0,mandatory_split,485,16:05,653.0,18:53,607.644316,400.0,170.542844,37.101472,0.0,0.0,0.0,0.0,22.410361,0.0,22.410361,29.161222,71.557343,0.0,0,0,0,0.0,2997.2973,7.936744,0.999099,0.587907
105,fuel_3000,fuel,33,96,0->48->0,mandatory_split,485,16:05,653.0,18:53,607.674147,400.0,170.567344,37.106802,0.0,0.0,0.0,0.0,22.41358,0.0,22.41358,29.165452,71.557343,0.0,0,0,0,0.0,2999.9331,7.23759,0.999978,0.536118
106,fuel_3000,fuel,34,97,0->48->0,mandatory_split,485,16:05,653.0,18:53,603.164908,400.0,166.863807,36.301101,0.0,0.0,0.0,0.0,21.926913,0.0,21.926913,28.525981,71.557343,0.0,0,0,0,0.0,2601.4972,6.77283,0.867166,0.501691
107,fuel_3000,fuel,35,101,0->50->0,mandatory_split,676,19:16,856.4,22:16,798.329171,400.0,327.156509,71.172662,0.0,0.0,0.0,0.0,42.990343,0.0,42.990343,57.315557,140.982483,70.413815,0,1,0,0.0,2999.105,6.87562,0.999702,0.509305
108,fuel_3000,fuel,36,103,0->50->0,mandatory_split,676,19:16,856.4,22:16,798.330964,400.0,327.157982,71.172983,0.0,0.0,0.0,0.0,42.990536,0.0,42.990536,57.315815,140.982483,70.413815,0,1,0,0.0,2999.1857,10.03701,0.999729,0.743482
109,fuel_3000,fuel,37,112,0->53->0,mandatory_split,630,18:30,690.9,19:31,517.238167,400.0,96.290285,20.947882,0.0,0.0,0.0,0.0,12.653126,0.0,12.653126,16.929377,41.427246,0.0,0,0,0,0.0,2991.351,7.35356,0.997117,0.544708
110,fuel_3000,fuel,38,"113,17",0->53->34->0,mandatory_split->normal,630,18:30,772.8,20:53,621.060281,400.0,181.561671,39.49861,0.0,0.0,0.0,0.0,23.858301,0.0,23.858301,31.713983,84.941991,0.0,0,0,0,0.0,2838.0791,9.402,0.946026,0.696444
111,fuel_3000,fuel,39,120,0->55->0,mandatory_split,454,15:34,692.8,19:33,780.812245,400.0,312.769473,68.042773,0.0,0.0,0.0,0.0,41.099799,0.0,41.099799,53.828893,132.086609,0.0,0,0,0,0.0,2999.056,8.033215,0.999685,0.595053
112,fuel_3000,fuel,40,122,0->55->0,mandatory_split,454,15:34,692.8,19:33,780.830905,400.0,312.784798,68.046107,0.0,0.0,0.0,0.0,41.101813,0.0,41.101813,53.831499,132.086609,0.0,0,0,0,0.0,2999.93,6.45886,0.999977,0.478434
113,fuel_3000,fuel,41,123,0->55->0,mandatory_split,454,15:34,692.8,19:33,780.792471,400.0,312.753231,68.039239,0.0,0.0,0.0,0.0,41.097665,0.0,41.097665,53.826132,132.086609,0.0,0,0,0,0.0,2998.1298,9.638025,0.999377,0.713928
114,fuel_3000,fuel,42,125,0->56->0,mandatory_split,300,13:00,511.7,16:32,856.232441,400.0,374.713738,81.518703,0.0,0.0,0.0,0.0,49.23965,0.0,49.23965,65.520141,160.903809,0.0,0,0,0,0.0,2997.554,6.73779,0.999185,0.499096
115,fuel_3000,fuel,43,"133,43",0->59->90->0,mandatory_split->normal,108,09:48,450.0,15:30,873.355092,400.0,376.618129,81.933002,14.803961,0.0,44.411884,0.0,49.489899,0.0,49.489899,64.89936,158.989256,0.0,0,0,0,0.0,2940.73806,7.51461,0.980246,0.556638
116,fuel_3000,fuel,44,134,0->59->0,mandatory_split,97,09:37,368.9,14:09,870.254664,400.0,386.230498,84.024166,0.0,0.0,0.0,0.0,50.753022,0.0,50.753022,66.885507,164.154556,0.0,0,0,0,0.0,2999.335,8.98248,0.999778,0.665369
117,fuel_3000,fuel,45,135,0->59->0,mandatory_split,97,09:37,368.9,14:09,870.053077,400.0,386.064931,83.988147,0.0,0.0,0.0,0.0,50.731266,0.0,50.731266,66.85678,164.154556,0.0,0,0,0,0.0,2991.5613,6.97451,0.997187,0.51663
118,fuel_3000,fuel,46,137,0->60->0,mandatory_split,117,09:57,191.9,11:12,504.505289,400.0,85.832492,18.672797,0.0,0.0,0.0,0.0,11.278908,0.0,11.278908,14.849452,36.748184,0.0,0,0,0,0.0,2995.8584,6.89074,0.998619,0.510425
119,fuel_3000,fuel,47,"138,7",0->60->13->0,mandatory_split->normal,132,10:12,335.9,13:36,631.134469,400.0,189.835823,41.298646,0.0,0.0,0.0,0.0,24.945575,0.0,24.945575,32.554706,86.595404,0.0,0,0,0,0.0,2951.3929,8.26572,0.983798,0.612276
120,fuel_3000,fuel,48,139,0->60->0,mandatory_split,117,09:57,191.9,11:12,504.528315,400.0,85.851404,18.676911,0.0,0.0,0.0,0.0,11.281393,0.0,11.281393,14.852727,36.748184,0.0,0,0,0,0.0,2999.8249,8.5698,0.999942,0.6348
121,fuel_3000,fuel,49,144,0->62->0,mandatory_split,672,19:12,805.1,21:25,676.642909,400.0,227.212905,49.430003,0.0,0.0,0.0,0.0,29.857149,0.0,29.857149,39.795209,97.752716,23.128717,0,1,0,0.0,2998.0621,10.05773,0.999354,0.745017
122,fuel_3000,fuel,50,145,0->62->0,mandatory_split,672,19:12,805.1,21:25,673.72033,400.0,224.812527,48.907803,0.0,0.0,0.0,0.0,29.541725,0.0,29.541725,39.373217,97.752716,23.128717,0,1,0,0.0,2807.9943,7.725443,0.935998,0.572255
123,fuel_3000,fuel,51,146,0->62->0,mandatory_split,672,19:12,805.1,21:25,676.645613,400.0,227.215127,49.430487,0.0,0.0,0.0,0.0,29.857441,0.0,29.857441,39.7956,97.752716,23.128717,0,1,0,0.0,2998.238,7.3775,0.999413,0.546481
124,fuel_3000,fuel,52,147,0->63->0,mandatory_split,467,15:47,664.1,19:04,672.43532,400.0,223.75712,48.6782,0.0,0.0,0.0,0.0,29.403038,0.0,29.403038,38.418805,94.359741,0.0,0,0,0,0.0,2999.7849,7.85085,0.999928,0.581544
125,fuel_3000,fuel,53,148,0->63->0,mandatory_split,467,15:47,664.1,19:04,667.913839,400.0,220.043528,47.870311,0.0,0.0,0.0,0.0,28.91505,0.0,28.91505,37.777445,94.359741,0.0,0,0,0,0.0,2696.7101,7.52466,0.898903,0.557382
126,fuel_3000,fuel,54,149,0->63->0,mandatory_split,467,15:47,664.1,19:04,672.386239,400.0,223.716809,48.66943,0.0,0.0,0.0,0.0,29.397741,0.0,29.397741,38.411843,94.359741,0.0,0,0,0,0.0,2996.495,8.40234,0.998832,0.622396
127,fuel_3000,fuel,55,150,0->64->0,mandatory_split,322,13:22,447.5,15:28,672.508247,400.0,223.817017,48.69123,0.0,0.0,0.0,0.0,29.410909,0.0,29.410909,39.242378,96.948158,0.0,0,0,0,0.0,2855.6487,7.21082,0.951883,0.534135
128,fuel_3000,fuel,56,151,0->64->0,mandatory_split,322,13:22,447.5,15:28,674.663974,400.0,225.587562,49.076411,0.0,0.0,0.0,0.0,29.643569,0.0,29.643569,39.553668,96.948158,0.0,0,0,0,0.0,2997.0114,7.28491,0.999004,0.539623
129,fuel_3000,fuel,57,152,0->64->0,mandatory_split,322,13:22,447.5,15:28,674.665433,400.0,225.588761,49.076672,0.0,0.0,0.0,0.0,29.643727,0.0,29.643727,39.553879,96.948158,0.0,0,0,0,0.0,2997.1071,7.00095,0.999036,0.518589
130,fuel_3000,fuel,58,159,0->68->0,mandatory_split,657,18:57,798.0,21:18,687.042962,400.0,235.754698,51.288264,0.0,0.0,0.0,0.0,30.979592,0.0,30.979592,41.245669,101.777023,16.617522,0,1,0,0.0,2922.536,7.12387,0.974179,0.527694
131,fuel_3000,fuel,59,"167,72",0->73->36->0,mandatory_split->mandatory_split,305,13:05,544.8,17:05,831.663322,400.0,349.635666,76.062986,5.96467,0.0,17.894009,0.0,45.94424,0.0,45.94424,61.105707,149.77327,0.0,0,0,0,0.0,2519.206695,7.88126,0.839736,0.583797
132,fuel_3000,fuel,60,"170,45",0->74->92->0,mandatory_split->normal,300,13:00,464.6,15:45,752.131228,400.0,289.213123,62.918106,0.0,0.0,0.0,0.0,38.004352,0.0,38.004352,50.742398,116.448057,0.0,0,0,0,0.0,2958.6325,7.49342,0.986211,0.555068
