route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
97,fuel_3000,fuel,25,71,0->31->0,mandatory_split,446,15:26,677.7,19:18,704.629496,400.0,250.198905,54.430591,0.0,0.0,0.0,0.0,32.877649,0.0,32.877649,42.745639,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
98,fuel_3000,fuel,26,"73,124",0->36->55->0,mandatory_split->mandatory_split,410,14:50,702.8,19:43,799.206934,400.0,325.904529,70.900295,0.583822,1.818288,1.751466,2.181946,42.825825,0.0,42.825825,55.94955,139.111536,0.0,0,0,1,2.181946,2999.2254,8.766639,0.999742,0.649381
99,fuel_3000,fuel,27,"77,16",0->42->33->0,mandatory_split->normal,60,09:00,337.7,13:38,762.605024,400.0,297.815481,64.789543,0.0,0.0,0.0,0.0,39.134754,0.0,39.134754,51.402075,127.52202,0.0,0,0,0,0.0,2839.2976,6.84232,0.946433,0.506839
100,fuel_3000,fuel,28,"80,109",0->42->52->0,mandatory_split->mandatory_split,100,09:40,655.0,18:55,896.757284,400.0,354.63528,77.150649,64.971355,0.0,194.914064,0.0,46.601219,0.0,46.601219,60.450478,153.161021,0.0,0,0,0,0.0,2998.920959,9.410937,0.99964,0.697106
101,fuel_3000,fuel,29,90,0->45->0,mandatory_split,395,14:35,585.4,17:45,642.487116,400.0,199.027022,43.298185,0.16191,0.0,0.485729,0.0,26.153354,0.0,26.153354,34.023963,84.711662,0.0,0,0,0,0.0,2801.6062,11.44221,0.933869,0.847571
102,fuel_3000,fuel,30,"93,15,46,142",0->46->32->93->61->0,mandatory_split->normal->normal->mandatory_split,110,09:50,476.5,15:56,866.886649,400.0,362.650736,78.894406,1.87672,23.464787,5.630161,28.157744,47.654499,0.0,47.654499,62.042507,149.337523,0.0,0,0,1,28.157744,2968.8183,7.63255,0.989606,0.565374
103,fuel_3000,fuel,31,"94,140",0->46->61->0,mandatory_split->mandatory_split,92,09:32,377.4,14:17,788.881117,400.0,319.396614,69.484503,0.0,0.0,0.0,0.0,41.970646,0.0,41.970646,54.925753,134.499481,0.0,0,0,0,0.0,2943.3968,8.11125,0.981132,0.600833
104,fuel_3000,fuel,32,95,0->48->0,mandatory_split,476,15:56,658.4,18:58,608.626578,400.0,171.349597,37.276981,0.0,0.0,0.0,0.0,22.516373,0.0,22.516373,29.127402,71.557343,0.0,0,0,0,0.0,2997.2973,7.936744,0.999099,0.587907
105,fuel_3000,fuel,33,96,0->48->0,mandatory_split,476,15:56,658.4,18:58,608.656856,400.0,171.374465,37.282391,0.0,0.0,0.0,0.0,22.519641,0.0,22.519641,29.131644,71.557343,0.0,0,0,0,0.0,2999.9331,7.23759,0.999978,0.536118
106,fuel_3000,fuel,34,97,0->48->0,mandatory_split,476,15:56,658.4,18:58,604.079959,400.0,167.615359,36.4646,0.0,0.0,0.0,0.0,22.025671,0.0,22.025671,28.490379,71.557343,0.0,0,0,0,0.0,2601.4972,6.77283,0.867166,0.501691
107,fuel_3000,fuel,35,101,0->50->0,mandatory_split,646,18:46,838.3,21:58,797.432425,400.0,326.419992,71.012433,0.0,0.0,0.0,0.0,42.89356,0.0,42.89356,57.137649,140.982483,53.769315,0,1,0,0.0,2999.105,6.87562,0.999702,0.509305
108,fuel_3000,fuel,36,103,0->50->0,mandatory_split,646,18:46,838.3,21:58,797.434203,400.0,326.421452,71.012751,0.0,0.0,0.0,0.0,42.893752,0.0,42.893752,57.137905,140.982483,53.769315,0,1,0,0.0,2999.1857,10.03701,0.999729,0.743482
109,fuel_3000,fuel,37,112,0->53->0,mandatory_split,621,18:21,695.7,19:36,517.008589,400.0,96.05929,20.897629,0.0,0.05167,0.0,0.062004,12.622771,0.0,12.622771,16.79804,41.427246,0.0,0,0,1,0.062004,2991.351,7.35356,0.997117,0.544708
110,fuel_3000,fuel,38,"113,17",0->53->34->0,mandatory_split->normal,621,18:21,786.7,21:07,621.838421,400.0,182.158337,39.628415,0.0,0.05167,0.0,0.062004,23.936707,0.0,23.936707,31.590278,84.941991,6.136323,0,1,1,0.062004,2838.0791,9.402,0.946026,0.696444
111,fuel_3000,fuel,39,120,0->55->0,mandatory_split,438,15:18,703.2,19:43,781.972123,400.0,313.722106,68.250017,0.0,0.0,0.0,0.0,41.224981,0.0,41.224981,53.690382,132.086609,0.0,0,0,0,0.0,2999.056,8.033215,0.999685,0.595053
112,fuel_3000,fuel,40,122,0->55->0,mandatory_split,438,15:18,703.2,19:43,781.991,400.0,313.73761,68.25339,0.0,0.0,0.0,0.0,41.227018,0.0,41.227018,53.692993,132.086609,0.0,0,0,0,0.0,2999.93,6.45886,0.999977,0.478434
113,fuel_3000,fuel,41,123,0->55->0,mandatory_split,438,15:18,703.2,19:43,781.952118,400.0,313.705675,68.246443,0.0,0.0,0.0,0.0,41.222822,0.0,41.222822,53.687614,132.086609,0.0,0,0,0,0.0,2998.1298,9.638025,0.999377,0.713928
114,fuel_3000,fuel,42,125,0->56->0,mandatory_split,300,13:00,579.2,17:39,858.522252,400.0,376.59441,81.927842,0.0,0.0,0.0,0.0,49.486782,0.0,49.486782,65.236479,160.903809,0.0,0,0,0,0.0,2997.554,6.73779,0.999185,0.499096
115,fuel_3000,fuel,43,"133,43",0->59->90->0,mandatory_split->normal,96,09:36,467.1,15:47,874.181917,400.0,377.798924,82.189883,14.193109,0.0,42.579327,0.0,49.645062,0.0,49.645062,64.755912,158.989256,0.0,0,0,0,0.0,2940.73806,7.51461,0.980246,0.556638
116,fuel_3000,fuel,44,134,0->59->0,mandatory_split,83,09:23,381.1,14:21,869.860211,400.0,385.906525,83.953686,0.0,0.0,0.0,0.0,50.71045,0.0,50.71045,66.631192,164.154556,0.0,0,0,0,0.0,2999.335,8.98248,0.999778,0.665369
117,fuel_3000,fuel,45,135,0->59->0,mandatory_split,83,09:23,381.1,14:21,869.657711,400.0,385.740208,83.917503,0.0,0.0,0.0,0.0,50.688595,0.0,50.688595,66.602487,164.154556,0.0,0,0,0,0.0,2991.5613,6.97451,0.997187,0.51663
118,fuel_3000,fuel,46,137,0->60->0,mandatory_split,114,09:54,196.2,11:16,505.646509,400.0,86.769801,18.876708,0.0,0.0,0.0,0.0,11.402076,0.0,11.402076,14.875074,36.748184,0.0,0,0,0,0.0,2995.8584,6.89074,0.998619,0.510425
119,fuel_3000,fuel,47,"138,7",0->60->13->0,mandatory_split->normal,128,10:08,346.8,13:47,631.576232,400.0,190.198652,41.377579,0.0,0.0,0.0,0.0,24.993253,0.0,24.993253,32.479422,86.595404,0.0,0,0,0,0.0,2951.3929,8.26572,0.983798,0.612276
120,fuel_3000,fuel,48,139,0->60->0,mandatory_split,114,09:54,196.2,11:16,505.669713,400.0,86.78886,18.880854,0.0,0.0,0.0,0.0,11.404581,0.0,11.404581,14.878353,36.748184,0.0,0,0,0,0.0,2999.8249,8.5698,0.999942,0.6348
121,fuel_3000,fuel,49,144,0->62->0,mandatory_split,664,19:04,808.6,21:29,675.889124,400.0,226.593805,49.295319,0.0,0.0,0.0,0.0,29.775796,0.0,29.775796,39.605114,97.752716,26.356297,0,1,0,0.0,2998.0621,10.05773,0.999354,0.745017
122,fuel_3000,fuel,50,145,0->62->0,mandatory_split,664,19:04,808.6,21:29,672.993278,400.0,224.215383,48.777895,0.0,0.0,0.0,0.0,29.463257,0.0,29.463257,39.187076,97.752716,26.356297,0,1,0,0.0,2807.9943,7.725443,0.935998,0.572255
123,fuel_3000,fuel,51,146,0->62->0,mandatory_split,664,19:04,808.6,21:29,675.891804,400.0,226.596006,49.295797,0.0,0.0,0.0,0.0,29.776085,0.0,29.776085,39.605501,97.752716,26.356297,0,1,0,0.0,2998.238,7.3775,0.999413,0.546481
124,fuel_3000,fuel,52,147,0->63->0,mandatory_split,456,15:36,671.6,19:12,673.740346,400.0,224.828967,48.911379,0.0,0.0,0.0,0.0,29.543885,0.0,29.543885,38.364489,94.359741,0.0,0,0,0,0.0,2999.7849,7.85085,0.999928,0.581544
125,fuel_3000,fuel,53,148,0->63->0,mandatory_split,456,15:36,671.6,19:12,669.148156,400.0,221.0573,48.090856,0.0,0.0,0.0,0.0,29.048265,0.0,29.048265,37.721208,94.359741,0.0,0,0,0,0.0,2696.7101,7.52466,0.898903,0.557382
126,fuel_3000,fuel,54,149,0->63->0,mandatory_split,456,15:36,671.6,19:12,673.690498,400.0,224.788025,48.902472,0.0,0.0,0.0,0.0,29.538505,0.0,29.538505,38.357506,94.359741,0.0,0,0,0,0.0,2996.495,8.40234,0.998832,0.622396
127,fuel_3000,fuel,55,150,0->64->0,mandatory_split,314,13:14,458.6,15:39,671.323367,400.0,222.843849,48.479518,0.0,0.0,0.0,0.0,29.283029,0.0,29.283029,38.946192,96.948158,0.0,0,0,0,0.0,2855.6487,7.21082,0.951883,0.534135
128,fuel_3000,fuel,56,151,0->64->0,mandatory_split,314,13:14,458.6,15:39,673.459423,400.0,224.598238,48.861184,0.0,0.0,0.0,0.0,29.513566,0.0,29.513566,39.254548,96.948158,0.0,0,0,0,0.0,2997.0114,7.28491,0.999004,0.539623
129,fuel_3000,fuel,57,152,0->64->0,mandatory_split,314,13:14,458.6,15:39,673.460869,400.0,224.599426,48.861443,0.0,0.0,0.0,0.0,29.513722,0.0,29.513722,39.254757,96.948158,0.0,0,0,0,0.0,2997.1071,7.00095,0.999036,0.518589
130,fuel_3000,fuel,58,159,0->68->0,mandatory_split,649,18:49,803.1,21:23,686.460144,400.0,235.276016,51.184127,0.0,0.0,0.0,0.0,30.916691,0.0,30.916691,41.056594,101.777023,21.249021,0,1,0,0.0,2922.536,7.12387,0.974179,0.527694
131,fuel_3000,fuel,59,"167,72",0->73->36->0,mandatory_split->mandatory_split,300,13:00,593.5,17:54,834.417124,400.0,351.616898,76.494002,1.268141,5.038083,3.804424,6.0457,46.204586,0.0,46.204586,60.867166,149.77327,0.0,0,0,1,6.0457,2519.206695,7.88126,0.839736,0.583797
132,fuel_3000,fuel,60,"170,45",0->74->92->0,mandatory_split->normal,271,12:31,483.5,16:04,753.090772,400.0,289.965876,63.081867,0.0,0.04303,0.0,0.051636,38.103269,0.0,38.103269,50.426328,116.448057,0.0,0,0,1,0.051636,2958.6325,7.49342,0.986211,0.555068
