route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
97,fuel_3000,fuel,25,70,0->31->0,mandatory_split,451,15:31,674.8,19:15,703.901628,400.0,249.601091,54.300537,0.0,0.0,0.0,0.0,32.799092,0.0,32.799092,42.753895,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
98,fuel_3000,fuel,26,71,0->31->0,mandatory_split,451,15:31,674.8,19:15,703.901628,400.0,249.601091,54.300537,0.0,0.0,0.0,0.0,32.799092,0.0,32.799092,42.753895,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
99,fuel_3000,fuel,27,"73,124",0->36->55->0,mandatory_split->mandatory_split,414,14:54,699.0,19:39,800.137528,400.0,325.506762,70.813761,0.908369,2.908637,2.725107,3.490364,42.773556,0.0,42.773556,55.977393,139.111536,0.0,0,0,1,3.490364,2999.2254,8.766639,0.999742,0.649381
100,fuel_3000,fuel,28,"80,109",0->42->52->0,mandatory_split->mandatory_split,104,09:44,649.9,18:50,895.82063,400.0,353.87929,76.986184,64.910639,0.044518,194.731917,0.053421,46.501878,0.0,46.501878,60.435282,153.161021,0.0,0,0,1,0.053421,2998.920959,9.410937,0.99964,0.697106
101,fuel_3000,fuel,29,90,0->45->0,mandatory_split,398,14:38,573.3,17:33,641.080044,400.0,198.004343,43.075702,0.0,0.0,0.0,0.0,26.018967,0.0,26.018967,33.993823,84.711662,0.0,0,0,0,0.0,2801.6062,11.44221,0.933869,0.847571
102,fuel_3000,fuel,30,"93,15,46,142",0->46->32->93->61->0,mandatory_split->normal->normal->mandatory_split,114,09:54,469.6,15:50,865.055903,400.0,361.906915,78.732588,1.916519,22.499881,5.749558,26.999857,47.556756,0.0,47.556756,62.058859,149.337523,0.0,0,0,1,26.999857,2968.8183,7.63255,0.989606,0.565374
103,fuel_3000,fuel,31,"94,140",0->46->61->0,mandatory_split->mandatory_split,96,09:36,370.6,14:11,788.48279,400.0,319.069459,69.41333,0.0,0.0,0.0,0.0,41.927656,0.0,41.927656,54.969076,134.499481,0.0,0,0,0,0.0,2943.3968,8.11125,0.981132,0.600833
104,fuel_3000,fuel,32,95,0->48->0,mandatory_split,479,15:59,656.4,18:56,608.170259,400.0,170.974813,37.195447,0.0,0.0,0.0,0.0,22.467124,0.0,22.467124,29.130973,71.557343,0.0,0,0,0,0.0,2997.2973,7.936744,0.999099,0.587907
105,fuel_3000,fuel,33,96,0->48->0,mandatory_split,479,15:59,656.4,18:56,608.200366,400.0,170.99954,37.200826,0.0,0.0,0.0,0.0,22.470373,0.0,22.470373,29.13521,71.557343,0.0,0,0,0,0.0,2999.9331,7.23759,0.999978,0.536118
106,fuel_3000,fuel,34,97,0->48->0,mandatory_split,479,15:59,656.4,18:56,603.649287,400.0,167.261639,36.387649,0.0,0.0,0.0,0.0,21.97919,0.0,21.97919,28.494731,71.557343,0.0,0,0,0,0.0,2601.4972,6.77283,0.867166,0.501691
107,fuel_3000,fuel,35,101,0->50->0,mandatory_split,650,18:50,837.4,21:57,797.494791,400.0,326.471214,71.023577,0.0,0.0,0.0,0.0,42.900291,0.0,42.900291,57.203312,140.982483,52.865815,0,1,0,0.0,2999.105,6.87562,0.999702,0.509305
108,fuel_3000,fuel,36,103,0->50->0,mandatory_split,650,18:50,837.4,21:57,797.49657,400.0,326.472676,71.023895,0.0,0.0,0.0,0.0,42.900483,0.0,42.900483,57.203569,140.982483,52.865815,0,1,0,0.0,2999.1857,10.03701,0.999729,0.743482
109,fuel_3000,fuel,37,112,0->53->0,mandatory_split,627,18:27,694.4,19:34,516.616718,400.0,95.779875,20.836843,0.0,0.0,0.0,0.0,12.586055,0.0,12.586055,16.821371,41.427246,0.0,0,0,0,0.0,2991.351,7.35356,0.997117,0.544708
110,fuel_3000,fuel,38,"113,17",0->53->34->0,mandatory_split->normal,627,18:27,783.2,21:03,621.105615,400.0,181.598905,39.50671,0.0,0.0,0.0,0.0,23.863194,0.0,23.863194,31.601006,84.941991,2.968657,0,1,0,0.0,2838.0791,9.402,0.946026,0.696444
111,fuel_3000,fuel,39,120,0->55->0,mandatory_split,444,15:24,699.5,19:40,781.248963,400.0,313.128158,68.120805,0.0,0.0,0.0,0.0,41.146933,0.0,41.146933,53.716884,132.086609,0.0,0,0,0,0.0,2999.056,8.033215,0.999685,0.595053
112,fuel_3000,fuel,40,122,0->55->0,mandatory_split,444,15:24,699.5,19:40,781.267761,400.0,313.143598,68.124163,0.0,0.0,0.0,0.0,41.148962,0.0,41.148962,53.719493,132.086609,0.0,0,0,0,0.0,2999.93,6.45886,0.999977,0.478434
113,fuel_3000,fuel,41,123,0->55->0,mandatory_split,444,15:24,699.5,19:40,781.229042,400.0,313.111797,68.117245,0.0,0.0,0.0,0.0,41.144783,0.0,41.144783,53.714119,132.086609,0.0,0,0,0,0.0,2998.1298,9.638025,0.999377,0.713928
114,fuel_3000,fuel,42,125,0->56->0,mandatory_split,300,13:00,536.5,16:56,855.687482,400.0,374.266151,81.421331,0.0,0.0,0.0,0.0,49.180835,0.0,49.180835,65.226439,160.903809,0.0,0,0,0,0.0,2997.554,6.73779,0.999185,0.499096
115,fuel_3000,fuel,43,"133,43",0->59->90->0,mandatory_split->normal,100,09:40,460.8,15:41,873.663387,400.0,377.079576,82.033389,14.550422,0.0,43.651266,0.0,49.550536,0.0,49.550536,64.782583,158.989256,0.0,0,0,0,0.0,2940.73806,7.51461,0.980246,0.556638
116,fuel_3000,fuel,44,134,0->59->0,mandatory_split,88,09:28,376.5,14:16,869.645218,400.0,385.729947,83.915271,0.0,0.0,0.0,0.0,50.687247,0.0,50.687247,66.697973,164.154556,0.0,0,0,0,0.0,2999.335,8.98248,0.999778,0.665369
117,fuel_3000,fuel,45,135,0->59->0,mandatory_split,88,09:28,376.5,14:16,869.443137,400.0,385.563974,83.879164,0.0,0.0,0.0,0.0,50.665437,0.0,50.665437,66.669264,164.154556,0.0,0,0,0,0.0,2991.5613,6.97451,0.997187,0.51663
118,fuel_3000,fuel,46,137,0->60->0,mandatory_split,115,09:55,194.5,11:14,505.221936,400.0,86.42109,18.800846,0.0,0.0,0.0,0.0,11.356254,0.0,11.356254,14.864928,36.748184,0.0,0,0,0,0.0,2995.8584,6.89074,0.998619,0.510425
119,fuel_3000,fuel,47,"138,7",0->60->13->0,mandatory_split->normal,132,10:12,344.4,13:44,631.237628,400.0,189.92055,41.317078,0.0,0.0,0.0,0.0,24.956708,0.0,24.956708,32.500165,86.595404,0.0,0,0,0,0.0,2951.3929,8.26572,0.983798,0.612276
120,fuel_3000,fuel,48,139,0->60->0,mandatory_split,115,09:55,194.5,11:14,505.245075,400.0,86.440094,18.80498,0.0,0.0,0.0,0.0,11.358751,0.0,11.358751,14.868206,36.748184,0.0,0,0,0,0.0,2999.8249,8.5698,0.999942,0.6348
121,fuel_3000,fuel,49,144,0->62->0,mandatory_split,667,19:07,807.5,21:28,675.889543,400.0,226.59415,49.295394,0.0,0.0,0.0,0.0,29.775841,0.0,29.775841,39.65287,97.752716,25.304383,0,1,0,0.0,2998.0621,10.05773,0.999354,0.745017
122,fuel_3000,fuel,50,145,0->62->0,mandatory_split,667,19:07,807.5,21:28,672.989158,400.0,224.211999,48.777158,0.0,0.0,0.0,0.0,29.462812,0.0,29.462812,39.233772,97.752716,25.304383,0,1,0,0.0,2807.9943,7.725443,0.935998,0.572255
123,fuel_3000,fuel,51,146,0->62->0,mandatory_split,667,19:07,807.5,21:28,675.892228,400.0,226.596354,49.295873,0.0,0.0,0.0,0.0,29.776131,0.0,29.776131,39.653257,97.752716,25.304383,0,1,0,0.0,2998.238,7.3775,0.999413,0.546481
124,fuel_3000,fuel,52,147,0->63->0,mandatory_split,460,15:40,668.8,19:09,673.092042,400.0,224.2965,48.795542,0.0,0.0,0.0,0.0,29.473916,0.0,29.473916,38.370316,94.359741,0.0,0,0,0,0.0,2999.7849,7.85085,0.999928,0.581544
125,fuel_3000,fuel,53,148,0->63->0,mandatory_split,460,15:40,668.8,19:09,668.527068,400.0,220.547187,47.979881,0.0,0.0,0.0,0.0,28.981234,0.0,28.981234,37.727881,94.359741,0.0,0,0,0,0.0,2696.7101,7.52466,0.898903,0.557382
126,fuel_3000,fuel,54,149,0->63->0,mandatory_split,460,15:40,668.8,19:09,673.042489,400.0,224.255801,48.786687,0.0,0.0,0.0,0.0,29.468568,0.0,29.468568,38.363342,94.359741,0.0,0,0,0,0.0,2996.495,8.40234,0.998832,0.622396
127,fuel_3000,fuel,55,150,0->64->0,mandatory_split,317,13:17,454.7,15:35,671.306798,400.0,222.83024,48.476558,0.0,0.0,0.0,0.0,29.281241,0.0,29.281241,39.019192,96.948158,0.0,0,0,0,0.0,2855.6487,7.21082,0.951883,0.534135
128,fuel_3000,fuel,56,151,0->64->0,mandatory_split,317,13:17,454.7,15:35,673.446174,400.0,224.587357,48.858817,0.0,0.0,0.0,0.0,29.512136,0.0,29.512136,39.328331,96.948158,0.0,0,0,0,0.0,2997.0114,7.28491,0.999004,0.539623
129,fuel_3000,fuel,57,152,0->64->0,mandatory_split,317,13:17,454.7,15:35,673.447623,400.0,224.588547,48.859076,0.0,0.0,0.0,0.0,29.512293,0.0,29.512293,39.328541,96.948158,0.0,0,0,0,0.0,2997.1071,7.00095,0.999036,0.518589
130,fuel_3000,fuel,58,159,0->68->0,mandatory_split,652,18:52,801.4,21:21,686.394068,400.0,235.221747,51.172321,0.0,0.0,0.0,0.0,30.909559,0.0,30.909559,41.102807,101.777023,19.74452,0,1,0,0.0,2922.536,7.12387,0.974179,0.527694
131,fuel_3000,fuel,59,"167,72",0->73->36->0,mandatory_split->mandatory_split,300,13:00,575.6,17:36,832.20398,400.0,350.335845,76.21531,4.074978,1.577848,12.224933,1.893417,46.036248,0.0,46.036248,60.911761,149.77327,0.0,0,0,1,1.893417,2519.206695,7.88126,0.839736,0.583797
132,fuel_3000,fuel,60,"170,45",0->74->92->0,mandatory_split->normal,292,12:52,478.9,15:59,751.245928,400.0,288.47669,62.757895,0.0,0.011342,0.0,0.013611,37.907581,0.0,37.907581,50.45695,116.448057,0.0,0,0,1,0.013611,2958.6325,7.49342,0.986211,0.555068
