route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
97,fuel_3000,fuel,25,70,0->31->0,mandatory_split,441,15:21,681.1,19:21,705.592643,400.0,250.989959,54.602684,0.0,0.0,0.0,0.0,32.981598,0.0,32.981598,42.751738,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
98,fuel_3000,fuel,26,71,0->31->0,mandatory_split,441,15:21,681.1,19:21,705.592643,400.0,250.989959,54.602684,0.0,0.0,0.0,0.0,32.981598,0.0,32.981598,42.751738,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
99,fuel_3000,fuel,27,"73,124",0->36->55->0,mandatory_split->mandatory_split,405,14:45,707.0,19:47,798.553254,400.0,326.298967,70.986105,1.268182,0.0,3.804546,0.0,42.877657,0.0,42.877657,55.924721,139.111536,0.0,0,0,0,0.0,2999.2254,8.766639,0.999742,0.649381
100,fuel_3000,fuel,28,"77,16",0->42->33->0,mandatory_split->normal,60,09:00,345.8,13:46,762.874286,400.0,298.036632,64.837654,0.0,0.0,0.0,0.0,39.163815,0.0,39.163815,51.345181,127.52202,0.0,0,0,0,0.0,2839.2976,6.84232,0.946433,0.506839
101,fuel_3000,fuel,29,"80,109",0->42->52->0,mandatory_split->mandatory_split,96,09:36,660.6,19:01,897.660109,400.0,355.511462,77.341262,64.807385,0.0,194.422154,0.0,46.716355,0.0,46.716355,60.468554,153.161021,0.0,0,0,0,0.0,2998.920959,9.410937,0.99964,0.697106
102,fuel_3000,fuel,30,90,0->45->0,mandatory_split,393,14:33,602.7,18:03,643.996132,400.0,200.399389,43.596742,0.0,0.0,0.0,0.0,26.333691,0.0,26.333691,34.070525,84.711662,0.0,0,0,0,0.0,2801.6062,11.44221,0.933869,0.847571
103,fuel_3000,fuel,31,"93,15,46,142",0->46->32->93->61->0,mandatory_split->normal->normal->mandatory_split,106,09:46,484.2,16:04,869.003693,400.0,363.666953,79.115483,1.684351,24.536905,5.053054,29.444286,47.788036,0.0,47.788036,62.044586,149.337523,0.0,0,0,1,29.444286,2968.8183,7.63255,0.989606,0.565374
104,fuel_3000,fuel,32,"94,140",0->46->61->0,mandatory_split->mandatory_split,88,09:28,385.6,14:26,789.621559,400.0,320.004756,69.616803,0.0,0.0,0.0,0.0,42.050559,0.0,42.050559,54.899461,134.499481,0.0,0,0,0,0.0,2943.3968,8.11125,0.981132,0.600833
105,fuel_3000,fuel,33,95,0->48->0,mandatory_split,473,15:53,661.0,19:01,609.243329,400.0,171.856148,37.387181,0.0,0.0,0.0,0.0,22.582937,0.0,22.582937,29.133234,71.557343,0.0,0,0,0,0.0,2997.2973,7.936744,0.999099,0.587907
106,fuel_3000,fuel,34,96,0->48->0,mandatory_split,473,15:53,661.0,19:01,609.273819,400.0,171.88119,37.392629,0.0,0.0,0.0,0.0,22.586227,0.0,22.586227,29.137483,71.557343,0.0,0,0,0,0.0,2999.9331,7.23759,0.999978,0.536118
107,fuel_3000,fuel,35,97,0->48->0,mandatory_split,473,15:53,661.0,19:01,604.664829,400.0,168.095726,36.569104,0.0,0.0,0.0,0.0,22.088794,0.0,22.088794,28.49511,71.557343,0.0,0,0,0,0.0,2601.4972,6.77283,0.867166,0.501691
108,fuel_3000,fuel,36,101,0->50->0,mandatory_split,641,18:41,838.8,21:59,797.671374,400.0,326.616246,71.055128,0.0,0.0,0.0,0.0,42.919349,0.0,42.919349,57.090929,140.982483,54.211983,0,1,0,0.0,2999.105,6.87562,0.999702,0.509305
109,fuel_3000,fuel,37,103,0->50->0,mandatory_split,641,18:41,838.8,21:59,797.673152,400.0,326.617706,71.055446,0.0,0.0,0.0,0.0,42.919541,0.0,42.919541,57.091184,140.982483,54.211983,0,1,0,0.0,2999.1857,10.03701,0.999729,0.743482
110,fuel_3000,fuel,38,112,0->53->0,mandatory_split,613,18:13,696.9,19:37,517.608505,400.0,96.594452,21.014053,0.0,0.0,0.0,0.0,12.693095,0.0,12.693095,16.792271,41.427246,0.0,0,0,0,0.0,2991.351,7.35356,0.997117,0.544708
111,fuel_3000,fuel,39,"113,17",0->53->34->0,mandatory_split->normal,613,18:13,789.9,21:10,622.794314,400.0,182.98587,39.808444,0.0,0.0,0.0,0.0,24.045449,0.0,24.045449,31.601015,84.941991,9.107991,0,1,0,0.0,2838.0791,9.402,0.946026,0.696444
112,fuel_3000,fuel,40,120,0->55->0,mandatory_split,431,15:11,707.1,19:47,783.037998,400.0,314.597533,68.440466,0.0,0.0,0.0,0.0,41.340017,0.0,41.340017,53.683756,132.086609,0.0,0,0,0,0.0,2999.056,8.033215,0.999685,0.595053
113,fuel_3000,fuel,41,122,0->55->0,mandatory_split,431,15:11,707.1,19:47,783.056959,400.0,314.613105,68.443854,0.0,0.0,0.0,0.0,41.342064,0.0,41.342064,53.68637,132.086609,0.0,0,0,0,0.0,2999.93,6.45886,0.999977,0.478434
114,fuel_3000,fuel,42,123,0->55->0,mandatory_split,431,15:11,707.1,19:47,783.017906,400.0,314.58103,68.436876,0.0,0.0,0.0,0.0,41.337849,0.0,41.337849,53.680985,132.086609,0.0,0,0,0,0.0,2998.1298,9.638025,0.999377,0.713928
115,fuel_3000,fuel,43,125,0->56->0,mandatory_split,323,13:23,647.0,18:47,861.327662,400.0,378.898555,82.429107,0.0,0.0,0.0,0.0,49.789561,0.0,49.789561,65.292731,160.903809,0.0,0,0,0,0.0,2997.554,6.73779,0.999185,0.499096
116,fuel_3000,fuel,44,"133,43",0->59->90->0,mandatory_split->normal,90,09:30,474.0,15:54,875.343675,400.0,378.653308,82.375753,14.314614,0.0,42.943842,0.0,49.757333,0.0,49.757333,64.742575,158.989256,0.0,0,0,0,0.0,2940.73806,7.51461,0.980246,0.556638
117,fuel_3000,fuel,45,134,0->59->0,mandatory_split,70,09:10,384.1,14:24,870.416901,400.0,386.363747,84.053154,0.0,0.0,0.0,0.0,50.770532,0.0,50.770532,66.602202,164.154556,0.0,0,0,0,0.0,2999.335,8.98248,0.999778,0.665369
118,fuel_3000,fuel,46,135,0->59->0,mandatory_split,70,09:10,384.1,14:24,870.214432,400.0,386.197455,84.016977,0.0,0.0,0.0,0.0,50.74868,0.0,50.74868,66.573502,164.154556,0.0,0,0,0,0.0,2991.5613,6.97451,0.997187,0.51663
119,fuel_3000,fuel,47,137,0->60->0,mandatory_split,113,09:53,198.3,11:18,506.132225,400.0,87.168731,18.963494,0.0,0.0,0.0,0.0,11.454498,0.0,11.454498,14.88797,36.748184,0.0,0,0,0,0.0,2995.8584,6.89074,0.998619,0.510425
120,fuel_3000,fuel,48,"138,7",0->60->13->0,mandatory_split->normal,124,10:04,349.7,13:50,632.113967,400.0,190.640306,41.473661,0.0,0.0,0.0,0.0,25.051289,0.0,25.051289,32.471218,86.595404,0.0,0,0,0,0.0,2951.3929,8.26572,0.983798,0.612276
121,fuel_3000,fuel,49,139,0->60->0,mandatory_split,113,09:53,198.3,11:18,506.155509,400.0,87.187855,18.967655,0.0,0.0,0.0,0.0,11.457011,0.0,11.457011,14.891251,36.748184,0.0,0,0,0,0.0,2999.8249,8.5698,0.999942,0.6348
122,fuel_3000,fuel,50,144,0->62->0,mandatory_split,661,19:01,809.9,21:30,676.120454,400.0,226.783802,49.336652,0.0,0.0,0.0,0.0,29.800762,0.0,29.800762,39.573052,97.752716,27.595297,0,1,0,0.0,2998.0621,10.05773,0.999354,0.745017
123,fuel_3000,fuel,51,145,0->62->0,mandatory_split,661,19:01,809.9,21:30,673.224722,400.0,224.405474,48.819249,0.0,0.0,0.0,0.0,29.488236,0.0,29.488236,39.155809,97.752716,27.595297,0,1,0,0.0,2807.9943,7.725443,0.935998,0.572255
124,fuel_3000,fuel,52,146,0->62->0,mandatory_split,661,19:01,809.9,21:30,676.123134,400.0,226.786003,49.337131,0.0,0.0,0.0,0.0,29.801052,0.0,29.801052,39.573438,97.752716,27.595297,0,1,0,0.0,2998.238,7.3775,0.999413,0.546481
125,fuel_3000,fuel,53,147,0->63->0,mandatory_split,451,15:31,674.4,19:14,674.600208,400.0,225.535191,49.065018,0.0,0.0,0.0,0.0,29.636687,0.0,29.636687,38.370172,94.359741,0.0,0,0,0,0.0,2999.7849,7.85085,0.999928,0.581544
126,fuel_3000,fuel,54,148,0->63->0,mandatory_split,451,15:31,674.4,19:14,669.980673,400.0,221.741065,48.239608,0.0,0.0,0.0,0.0,29.138116,0.0,29.138116,37.725993,94.359741,0.0,0,0,0,0.0,2696.7101,7.52466,0.898903,0.557382
127,fuel_3000,fuel,55,149,0->63->0,mandatory_split,451,15:31,674.4,19:14,674.550063,400.0,225.494005,49.056058,0.0,0.0,0.0,0.0,29.631275,0.0,29.631275,38.363179,94.359741,0.0,0,0,0,0.0,2996.495,8.40234,0.998832,0.622396
128,fuel_3000,fuel,56,150,0->64->0,mandatory_split,311,13:11,463.5,15:44,671.765736,400.0,223.207176,48.55856,0.0,0.0,0.0,0.0,29.330772,0.0,29.330772,38.89834,96.948158,0.0,0,0,0,0.0,2855.6487,7.21082,0.951883,0.534135
129,fuel_3000,fuel,57,151,0->64->0,mandatory_split,311,13:11,463.5,15:44,673.901707,400.0,224.961496,48.940211,0.0,0.0,0.0,0.0,29.5613,0.0,29.5613,39.20611,96.948158,0.0,0,0,0,0.0,2997.0114,7.28491,0.999004,0.539623
130,fuel_3000,fuel,58,152,0->64->0,mandatory_split,311,13:11,463.5,15:44,673.903153,400.0,224.962684,48.940469,0.0,0.0,0.0,0.0,29.561456,0.0,29.561456,39.206318,96.948158,0.0,0,0,0,0.0,2997.1071,7.00095,0.999036,0.518589
131,fuel_3000,fuel,59,159,0->68->0,mandatory_split,646,18:46,804.9,21:25,686.762248,400.0,235.524141,51.238107,0.0,0.0,0.0,0.0,30.949296,0.0,30.949296,41.026829,101.777023,22.93052,0,1,0,0.0,2922.536,7.12387,0.974179,0.527694
132,fuel_3000,fuel,60,"167,72",0->73->36->0,mandatory_split->mandatory_split,280,12:40,613.4,18:13,837.565775,400.0,354.512605,77.123961,0.0,5.929209,0.0,7.115051,46.585099,0.0,46.585099,60.923831,149.77327,0.0,0,0,1,7.115051,2519.206695,7.88126,0.839736,0.583797
