route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
97,fuel_3000,fuel,25,70,0->31->0,mandatory_split,455,15:35,671.9,19:12,703.408493,400.0,249.196068,54.212425,0.0,0.0,0.0,0.0,32.74587,0.0,32.74587,42.774932,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
98,fuel_3000,fuel,26,71,0->31->0,mandatory_split,455,15:35,671.9,19:12,703.408493,400.0,249.196068,54.212425,0.0,0.0,0.0,0.0,32.74587,0.0,32.74587,42.774932,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
99,fuel_3000,fuel,27,"73,124",0->36->55->0,mandatory_split->mandatory_split,418,14:58,695.6,19:36,801.089569,400.0,325.418492,70.794558,0.48546,4.39106,1.456379,5.269272,42.761957,0.0,42.761957,56.020332,139.111536,0.0,0,0,1,5.269272,2999.2254,8.766639,0.999742,0.649381
100,fuel_3000,fuel,28,"80,109",0->42->52->0,mandatory_split->mandatory_split,107,09:47,645.3,18:45,895.147907,400.0,353.143696,76.826156,65.178056,0.0,195.534167,0.0,46.405216,0.0,46.405216,60.421801,153.161021,0.0,0,0,0,0.0,2998.920959,9.410937,0.99964,0.697106
101,fuel_3000,fuel,29,90,0->45->0,mandatory_split,400,14:40,559.9,17:20,639.76505,400.0,196.924309,42.840741,0.0,0.0,0.0,0.0,25.877045,0.0,25.877045,33.966558,84.711662,0.0,0,0,0,0.0,2801.6062,11.44221,0.933869,0.847571
102,fuel_3000,fuel,30,"93,15,46,142",0->46->32->93->61->0,mandatory_split->normal->normal->mandatory_split,117,09:57,463.4,15:43,863.815749,400.0,361.406318,78.623683,2.158877,21.626871,6.476631,25.952245,47.490975,0.0,47.490975,62.09201,149.337523,0.0,0,0,1,25.952245,2968.8183,7.63255,0.989606,0.565374
103,fuel_3000,fuel,31,"94,140",0->46->61->0,mandatory_split->mandatory_split,99,09:39,363.4,14:03,788.334027,400.0,318.947277,69.38675,0.0,0.0,0.0,0.0,41.9116,0.0,41.9116,55.029963,134.499481,0.0,0,0,0,0.0,2943.3968,8.11125,0.981132,0.600833
104,fuel_3000,fuel,32,95,0->48->0,mandatory_split,482,16:02,654.5,18:54,607.837724,400.0,170.701694,37.13603,0.0,0.0,0.0,0.0,22.431234,0.0,22.431234,29.141933,71.557343,0.0,0,0,0,0.0,2997.2973,7.936744,0.999099,0.587907
105,fuel_3000,fuel,33,96,0->48->0,mandatory_split,482,16:02,654.5,18:54,607.867678,400.0,170.726296,37.141382,0.0,0.0,0.0,0.0,22.434467,0.0,22.434467,29.146166,71.557343,0.0,0,0,0,0.0,2999.9331,7.23759,0.999978,0.536118
106,fuel_3000,fuel,34,97,0->48->0,mandatory_split,482,16:02,654.5,18:54,603.339659,400.0,167.007334,36.332325,0.0,0.0,0.0,0.0,21.945773,0.0,21.945773,28.506306,71.557343,0.0,0,0,0,0.0,2601.4972,6.77283,0.867166,0.501691
107,fuel_3000,fuel,35,101,0->50->0,mandatory_split,653,18:53,835.7,21:56,797.873668,400.0,326.782394,71.091274,0.0,0.0,0.0,0.0,42.941182,0.0,42.941182,57.290199,140.982483,51.363234,0,1,0,0.0,2999.105,6.87562,0.999702,0.509305
108,fuel_3000,fuel,36,103,0->50->0,mandatory_split,653,18:53,835.7,21:56,797.875451,400.0,326.783859,71.091592,0.0,0.0,0.0,0.0,42.941374,0.0,42.941374,57.290456,140.982483,51.363234,0,1,0,0.0,2999.1857,10.03701,0.999729,0.743482
109,fuel_3000,fuel,37,112,0->53->0,mandatory_split,630,18:30,692.8,19:33,516.705583,400.0,95.852862,20.852721,0.0,0.0,0.0,0.0,12.595645,0.0,12.595645,16.865556,41.427246,0.0,0,0,0,0.0,2991.351,7.35356,0.997117,0.544708
110,fuel_3000,fuel,38,"113,17",0->53->34->0,mandatory_split->normal,630,18:30,779.0,20:59,620.867387,400.0,181.403243,39.464144,0.0,0.0,0.0,0.0,23.837483,0.0,23.837483,31.639625,84.941991,0.0,0,0,0,0.0,2838.0791,9.402,0.946026,0.696444
111,fuel_3000,fuel,39,120,0->55->0,mandatory_split,449,15:29,695.8,19:36,780.846021,400.0,312.797213,68.048808,0.0,0.0,0.0,0.0,41.103445,0.0,41.103445,53.761643,132.086609,0.0,0,0,0,0.0,2999.056,8.033215,0.999685,0.595053
112,fuel_3000,fuel,40,122,0->55->0,mandatory_split,449,15:29,695.8,19:36,780.864739,400.0,312.812587,68.052152,0.0,0.0,0.0,0.0,41.105465,0.0,41.105465,53.76425,132.086609,0.0,0,0,0,0.0,2999.93,6.45886,0.999977,0.478434
113,fuel_3000,fuel,41,123,0->55->0,mandatory_split,449,15:29,695.8,19:36,780.826185,400.0,312.780921,68.045263,0.0,0.0,0.0,0.0,41.101304,0.0,41.101304,53.75888,132.086609,0.0,0,0,0,0.0,2998.1298,9.638025,0.999377,0.713928
114,fuel_3000,fuel,42,125,0->56->0,mandatory_split,300,13:00,523.5,16:44,855.591298,400.0,374.187153,81.404145,0.0,0.0,0.0,0.0,49.170454,0.0,49.170454,65.349952,160.903809,0.0,0,0,0,0.0,2997.554,6.73779,0.999185,0.499096
115,fuel_3000,fuel,43,"133,43",0->59->90->0,mandatory_split->normal,105,09:45,455.2,15:35,873.191826,400.0,376.804822,81.973617,14.413387,0.0,43.240162,0.0,49.514431,0.0,49.514431,64.835185,158.989256,0.0,0,0,0,0.0,2940.73806,7.51461,0.980246,0.556638
116,fuel_3000,fuel,44,134,0->59->0,mandatory_split,93,09:33,372.6,14:13,869.784666,400.0,385.844479,83.940188,0.0,0.0,0.0,0.0,50.702297,0.0,50.702297,66.781951,164.154556,0.0,0,0,0,0.0,2999.335,8.98248,0.999778,0.665369
117,fuel_3000,fuel,45,135,0->59->0,mandatory_split,93,09:33,372.6,14:13,869.582842,400.0,385.678716,83.904126,0.0,0.0,0.0,0.0,50.680515,0.0,50.680515,66.753234,164.154556,0.0,0,0,0,0.0,2991.5613,6.97451,0.997187,0.51663
118,fuel_3000,fuel,46,137,0->60->0,mandatory_split,116,09:56,193.1,11:13,504.846173,400.0,86.112468,18.733705,0.0,0.0,0.0,0.0,11.315699,0.0,11.315699,14.856697,36.748184,0.0,0,0,0,0.0,2995.8584,6.89074,0.998619,0.510425
119,fuel_3000,fuel,47,"138,7",0->60->13->0,mandatory_split->normal,136,10:16,342.5,13:42,631.107859,400.0,189.813968,41.293891,0.0,0.0,0.0,0.0,24.942703,0.0,24.942703,32.534182,86.595404,0.0,0,0,0,0.0,2951.3929,8.26572,0.983798,0.612276
120,fuel_3000,fuel,48,139,0->60->0,mandatory_split,116,09:56,193.1,11:13,504.869254,400.0,86.131424,18.737829,0.0,0.0,0.0,0.0,11.31819,0.0,11.31819,14.859974,36.748184,0.0,0,0,0,0.0,2999.8249,8.5698,0.999942,0.6348
121,fuel_3000,fuel,49,144,0->62->0,mandatory_split,670,19:10,806.7,21:27,676.144668,400.0,226.803689,49.340979,0.0,0.0,0.0,0.0,29.803376,0.0,29.803376,39.715336,97.752716,24.585215,0,1,0,0.0,2998.0621,10.05773,0.999354,0.745017
122,fuel_3000,fuel,50,145,0->62->0,mandatory_split,670,19:10,806.7,21:27,673.235016,400.0,224.413928,48.821088,0.0,0.0,0.0,0.0,29.489347,0.0,29.489347,39.294946,97.752716,24.585215,0,1,0,0.0,2807.9943,7.725443,0.935998,0.572255
123,fuel_3000,fuel,51,146,0->62->0,mandatory_split,670,19:10,806.7,21:27,676.147361,400.0,226.805901,49.34146,0.0,0.0,0.0,0.0,29.803666,0.0,29.803666,39.715725,97.752716,24.585215,0,1,0,0.0,2998.238,7.3775,0.999413,0.546481
124,fuel_3000,fuel,52,147,0->63->0,mandatory_split,464,15:44,666.4,19:06,672.662492,400.0,223.943702,48.71879,0.0,0.0,0.0,0.0,29.427556,0.0,29.427556,38.389317,94.359741,0.0,0,0,0,0.0,2999.7849,7.85085,0.999928,0.581544
125,fuel_3000,fuel,53,148,0->63->0,mandatory_split,464,15:44,666.4,19:06,668.119302,400.0,220.212279,47.907022,0.0,0.0,0.0,0.0,28.937225,0.0,28.937225,37.747446,94.359741,0.0,0,0,0,0.0,2696.7101,7.52466,0.898903,0.557382
126,fuel_3000,fuel,54,149,0->63->0,mandatory_split,464,15:44,666.4,19:06,672.613176,400.0,223.903197,48.709979,0.0,0.0,0.0,0.0,29.422234,0.0,29.422234,38.382349,94.359741,0.0,0,0,0,0.0,2996.495,8.40234,0.998832,0.622396
127,fuel_3000,fuel,55,150,0->64->0,mandatory_split,319,13:19,450.0,15:30,671.676837,400.0,223.134162,48.542676,0.0,0.0,0.0,0.0,29.321178,0.0,29.321178,39.119428,96.948158,0.0,0,0,0,0.0,2855.6487,7.21082,0.951883,0.534135
128,fuel_3000,fuel,56,151,0->64->0,mandatory_split,319,13:19,450.0,15:30,673.822771,400.0,224.896664,48.926107,0.0,0.0,0.0,0.0,29.552781,0.0,29.552781,39.429545,96.948158,0.0,0,0,0,0.0,2997.0114,7.28491,0.999004,0.539623
129,fuel_3000,fuel,57,152,0->64->0,mandatory_split,319,13:19,450.0,15:30,673.824223,400.0,224.897857,48.926366,0.0,0.0,0.0,0.0,29.552938,0.0,29.552938,39.429755,96.948158,0.0,0,0,0,0.0,2997.1071,7.00095,0.999036,0.518589
130,fuel_3000,fuel,58,159,0->68->0,mandatory_split,655,18:55,800.0,21:20,686.577768,400.0,235.372624,51.205144,0.0,0.0,0.0,0.0,30.929386,0.0,30.929386,41.166079,101.777023,18.417022,0,1,0,0.0,2922.536,7.12387,0.974179,0.527694
131,fuel_3000,fuel,59,"167,72",0->73->36->0,mandatory_split->mandatory_split,302,13:02,559.5,17:20,831.38951,400.0,349.718251,76.080953,5.476482,0.113824,16.429445,0.136589,45.955092,0.0,45.955092,60.994465,149.77327,0.0,0,0,1,0.136589,2519.206695,7.88126,0.839736,0.583797
132,fuel_3000,fuel,60,"170,45",0->74->92->0,mandatory_split->normal,300,13:00,471.8,15:52,750.99498,400.0,288.279897,62.715083,0.0,0.0,0.0,0.0,37.881721,0.0,37.881721,50.570102,116.448057,0.0,0,0,0,0.0,2958.6325,7.49342,0.986211,0.555068
